treatment,replicate,mean_cc
7,28,0.8807750473249559
7,29,0.9245023381535725
7,30,0.823255769092055
7,31,0.8479807330234485
7,32,0.8318855298170721
7,33,0.89333108175321
7,34,0.8709082503856332
7,35,0.8532967822036248
7,36,0.893981000443027
7,37,0.8996385067960693
7,38,0.8450458476238247
7,39,0.8803467101226995
7,40,0.9139412266115275
7,41,0.9081926859021879
7,42,0.914815396731357
7,43,0.9361909867525768
7,44,0.8604740284846424
7,45,0.8128245676974413
7,46,0.8607505065607461
7,47,0.9041855635718729
7,48,0.8984229073894974
7,49,0.9219636995677851
7,50,0.9387963385081853
8,1,0.885752037344398
8,2,0.9078127867319233
8,3,0.821662692483967
8,4,0.849246794643032
8,5,0.8696605975025503
8,6,0.9440593846742967
8,7,0.9253954740369125
8,8,0.9421755826160058
8,9,0.8601174331180097
8,10,0.9001445220067547
8,11,0.9069739728486459
8,12,0.8435811003107399
8,13,0.859619946315699
8,14,0.8749314104807342
8,15,0.93948254373472
8,16,0.9068710822745303
8,17,0.9293738293687456
8,18,0.9072329065238315
8,19,0.8718736216142905
8,20,0.8956038916413586
8,21,0.907526690223398
8,22,0.9005083588843578
8,23,0.8881357667305435
8,24,0.88402112729579
8,25,0.9230647595044964
8,26,0.8073040887424949
8,27,0.8182937673184942
8,28,0.9360118686628083
8,29,0.9028717108093709
8,30,0.9078691600098716
8,31,0.8248894269030141
8,32,0.9227490572081868
8,33,0.8634118622133203
8,34,0.8840190666761312
8,35,0.8558199494056269
8,36,0.8427231352439185
8,37,0.7841115059284358
8,38,0.8243653725109212
8,39,0.841269300637888
8,40,0.9100071093403087
8,41,0.900090479373495
8,42,0.8713813963237095
8,43,0.7742944592566047
8,44,0.8854817970947313
8,45,0.887221326689906
8,46,0.8785896951382494
8,47,0.9116230289143281
8,48,0.8224588433041569
8,49,0.8758384071171246
8,50,0.9355656485756741
9,1,0.9357864414259468
9,2,0.910682917834918
9,3,0.9559242740928438
9,4,0.8934809559581739
9,5,0.8429388420342968
9,6,0.9294880532240759
9,7,0.9203845817427968
9,8,0.9011295687540534
9,9,0.8598139111343176
9,10,0.9262184888092165
9,11,0.9413765636131389
9,12,0.9309695607206186
9,13,0.8835239847655948
9,14,0.9332755938344184
9,15,0.9216474770783054
9,16,0.9236122949635374
9,17,0.9386578264466892
9,18,0.9429254624591509
9,19,0.8885973923146486
9,20,0.8405803429999936
9,21,0.9391967869131288
9,22,0.9201870753173372
9,23,0.9094266762305496
9,24,0.8217488319831197
9,25,0.939642830820274
9,26,0.8894044694498929
9,27,0.8088171623804852
9,28,0.9358573197852751
9,29,0.8970293844833993
9,30,0.9232990053813389
9,31,0.8858226805491702
9,32,0.7511844612920495
9,33,0.8529839692127403
