treatment,replicate,summary_stat
15,45,0.8107541250422444
15,46,0.9835154594862628
15,47,0.6823920310134798
15,48,0.7428763379294657
15,49,0.7602042836147653
15,50,0.8318651732557817
16,1,0.807308731475979
16,2,0.788388614442477
16,3,0.9150051177168396
16,4,0.9082722528348025
16,5,0.8736401812560589
16,6,0.9309726428165266
16,7,0.7516147089232422
16,8,0.7981598767159181
16,9,0.844780871088743
16,10,0.8812186908861146
16,11,0.8410648303438533
16,12,0.5897023309448723
16,13,0.8443938555392213
16,14,0.8786694233574085
16,15,0.5768390394127241
16,16,0.7992715379118406
16,17,0.9105462648707422
16,18,0.906740787087975
16,19,0.8239867948711719
16,20,0.92245295561076
16,21,0.9430847392375238
16,22,0.900877988994098
16,23,0.9032446798423994
16,24,0.6443791004781915
16,25,0.6591195750651242
16,26,0.7663941571778236
16,27,0.8833677684798694
16,28,0.7949719949623345
16,29,0.9186372514074489
16,30,0.7350379942893154
16,31,0.8532568726342656
16,32,0.8831253303850917
16,33,0.7502385943041289
16,34,0.6887773444655079
16,35,0.8112612652734414
16,36,0.5643031452904705
16,37,0.9193324947814224
16,38,0.8491293818080922
16,39,0.855240701580419
16,40,0.79565267991239
16,41,0.8300378947022908
16,42,0.9475512860429909
16,43,0.6229583507572675
16,44,0.703549698438468
16,45,0.7895568656077717
16,46,0.8231192751746985
16,47,0.7607501909434914
16,48,0.8409005777089138
16,49,0.8468575714527119
16,50,0.8802961754463524
17,1,0.8585768707642774
17,2,0.8868067823987498
17,3,0.8710317474183896
17,4,0.707394663157343
17,5,0.829200308018983
17,6,0.8697417908140266
17,7,0.9015527372743352
17,8,0.8420849623065333
17,9,0.9114108651980287
17,10,0.818894054990871
17,11,0.874876582621729
17,12,0.8535538616451583
17,13,0.7515091598922012
17,14,0.81366495323097
17,15,0.963099857670287
17,16,0.8783001258717041
17,17,0.7639054199626145
17,18,0.7620452925853847
17,19,0.8822355349824081
17,20,0.8148450829713791
17,21,0.7673308781637503
17,22,0.7367767451284692
17,23,0.8332546199230304
17,24,0.8484343557688546
17,25,0.9213845155669126
17,26,0.7636143821172002
17,27,0.7631316272406778
17,28,0.8970678248438888
17,29,0.9450538921501718
17,30,0.7648020931338934
17,31,0.6836220722106816
17,32,0.749203750523422
17,33,0.8008078139032674
17,34,0.9094899947895317
17,35,0.8204255984236184
17,36,0.909795249278673
17,37,0.6228041170068623
17,38,0.7731786881631348
17,39,0.894239229562671
17,40,0.820673075069192
17,41,0.8301357668498622
17,42,0.961535784950269
17,43,0.8199628862778325
17,44,0.7972166466638675
17,45,0.8509952689324524
