treatment,sigma,num_populations,migration_rate,alpha,lambda,carrying_capacity,metapopulation_generator,number_of_timesteps
835,1.0,25,0.65,2.0,1.0,1.0,get_random_metapopulation,300
836,1.0,5,0.66,2.0,1.0,1.0,get_random_metapopulation,300
837,1.0,10,0.66,2.0,1.0,1.0,get_random_metapopulation,300
838,1.0,15,0.66,2.0,1.0,1.0,get_random_metapopulation,300
839,1.0,20,0.66,2.0,1.0,1.0,get_random_metapopulation,300
840,1.0,25,0.66,2.0,1.0,1.0,get_random_metapopulation,300
841,1.0,5,0.67,2.0,1.0,1.0,get_random_metapopulation,300
842,1.0,10,0.67,2.0,1.0,1.0,get_random_metapopulation,300
843,1.0,15,0.67,2.0,1.0,1.0,get_random_metapopulation,300
844,1.0,20,0.67,2.0,1.0,1.0,get_random_metapopulation,300
845,1.0,25,0.67,2.0,1.0,1.0,get_random_metapopulation,300
846,1.0,5,0.68,2.0,1.0,1.0,get_random_metapopulation,300
847,1.0,10,0.68,2.0,1.0,1.0,get_random_metapopulation,300
848,1.0,15,0.68,2.0,1.0,1.0,get_random_metapopulation,300
849,1.0,20,0.68,2.0,1.0,1.0,get_random_metapopulation,300
850,1.0,25,0.68,2.0,1.0,1.0,get_random_metapopulation,300
851,1.0,5,0.69,2.0,1.0,1.0,get_random_metapopulation,300
852,1.0,10,0.69,2.0,1.0,1.0,get_random_metapopulation,300
853,1.0,15,0.69,2.0,1.0,1.0,get_random_metapopulation,300
854,1.0,20,0.69,2.0,1.0,1.0,get_random_metapopulation,300
855,1.0,25,0.69,2.0,1.0,1.0,get_random_metapopulation,300
856,1.0,5,0.7,2.0,1.0,1.0,get_random_metapopulation,300
857,1.0,10,0.7,2.0,1.0,1.0,get_random_metapopulation,300
858,1.0,15,0.7,2.0,1.0,1.0,get_random_metapopulation,300
859,1.0,20,0.7,2.0,1.0,1.0,get_random_metapopulation,300
860,1.0,25,0.7,2.0,1.0,1.0,get_random_metapopulation,300
861,1.0,5,0.71,2.0,1.0,1.0,get_random_metapopulation,300
862,1.0,10,0.71,2.0,1.0,1.0,get_random_metapopulation,300
863,1.0,15,0.71,2.0,1.0,1.0,get_random_metapopulation,300
864,1.0,20,0.71,2.0,1.0,1.0,get_random_metapopulation,300
865,1.0,25,0.71,2.0,1.0,1.0,get_random_metapopulation,300
866,1.0,5,0.72,2.0,1.0,1.0,get_random_metapopulation,300
867,1.0,10,0.72,2.0,1.0,1.0,get_random_metapopulation,300
868,1.0,15,0.72,2.0,1.0,1.0,get_random_metapopulation,300
869,1.0,20,0.72,2.0,1.0,1.0,get_random_metapopulation,300
870,1.0,25,0.72,2.0,1.0,1.0,get_random_metapopulation,300
871,1.0,5,0.73,2.0,1.0,1.0,get_random_metapopulation,300
872,1.0,10,0.73,2.0,1.0,1.0,get_random_metapopulation,300
873,1.0,15,0.73,2.0,1.0,1.0,get_random_metapopulation,300
874,1.0,20,0.73,2.0,1.0,1.0,get_random_metapopulation,300
875,1.0,25,0.73,2.0,1.0,1.0,get_random_metapopulation,300
876,1.0,5,0.74,2.0,1.0,1.0,get_random_metapopulation,300
877,1.0,10,0.74,2.0,1.0,1.0,get_random_metapopulation,300
878,1.0,15,0.74,2.0,1.0,1.0,get_random_metapopulation,300
879,1.0,20,0.74,2.0,1.0,1.0,get_random_metapopulation,300
880,1.0,25,0.74,2.0,1.0,1.0,get_random_metapopulation,300
881,1.0,5,0.75,2.0,1.0,1.0,get_random_metapopulation,300
882,1.0,10,0.75,2.0,1.0,1.0,get_random_metapopulation,300
883,1.0,15,0.75,2.0,1.0,1.0,get_random_metapopulation,300
884,1.0,20,0.75,2.0,1.0,1.0,get_random_metapopulation,300
885,1.0,25,0.75,2.0,1.0,1.0,get_random_metapopulation,300
886,1.0,5,0.76,2.0,1.0,1.0,get_random_metapopulation,300
887,1.0,10,0.76,2.0,1.0,1.0,get_random_metapopulation,300
888,1.0,15,0.76,2.0,1.0,1.0,get_random_metapopulation,300
889,1.0,20,0.76,2.0,1.0,1.0,get_random_metapopulation,300
890,1.0,25,0.76,2.0,1.0,1.0,get_random_metapopulation,300
891,1.0,5,0.77,2.0,1.0,1.0,get_random_metapopulation,300
892,1.0,10,0.77,2.0,1.0,1.0,get_random_metapopulation,300
893,1.0,15,0.77,2.0,1.0,1.0,get_random_metapopulation,300
894,1.0,20,0.77,2.0,1.0,1.0,get_random_metapopulation,300
895,1.0,25,0.77,2.0,1.0,1.0,get_random_metapopulation,300
896,1.0,5,0.78,2.0,1.0,1.0,get_random_metapopulation,300
897,1.0,10,0.78,2.0,1.0,1.0,get_random_metapopulation,300
898,1.0,15,0.78,2.0,1.0,1.0,get_random_metapopulation,300
899,1.0,20,0.78,2.0,1.0,1.0,get_random_metapopulation,300
900,1.0,25,0.78,2.0,1.0,1.0,get_random_metapopulation,300
901,1.0,5,0.79,2.0,1.0,1.0,get_random_metapopulation,300
902,1.0,10,0.79,2.0,1.0,1.0,get_random_metapopulation,300
903,1.0,15,0.79,2.0,1.0,1.0,get_random_metapopulation,300
904,1.0,20,0.79,2.0,1.0,1.0,get_random_metapopulation,300
905,1.0,25,0.79,2.0,1.0,1.0,get_random_metapopulation,300
906,1.0,5,0.8,2.0,1.0,1.0,get_random_metapopulation,300
907,1.0,10,0.8,2.0,1.0,1.0,get_random_metapopulation,300
908,1.0,15,0.8,2.0,1.0,1.0,get_random_metapopulation,300
909,1.0,20,0.8,2.0,1.0,1.0,get_random_metapopulation,300
910,1.0,25,0.8,2.0,1.0,1.0,get_random_metapopulation,300
911,1.0,5,0.81,2.0,1.0,1.0,get_random_metapopulation,300
912,1.0,10,0.81,2.0,1.0,1.0,get_random_metapopulation,300
913,1.0,15,0.81,2.0,1.0,1.0,get_random_metapopulation,300
914,1.0,20,0.81,2.0,1.0,1.0,get_random_metapopulation,300
915,1.0,25,0.81,2.0,1.0,1.0,get_random_metapopulation,300
916,1.0,5,0.82,2.0,1.0,1.0,get_random_metapopulation,300
917,1.0,10,0.82,2.0,1.0,1.0,get_random_metapopulation,300
918,1.0,15,0.82,2.0,1.0,1.0,get_random_metapopulation,300
919,1.0,20,0.82,2.0,1.0,1.0,get_random_metapopulation,300
920,1.0,25,0.82,2.0,1.0,1.0,get_random_metapopulation,300
921,1.0,5,0.83,2.0,1.0,1.0,get_random_metapopulation,300
922,1.0,10,0.83,2.0,1.0,1.0,get_random_metapopulation,300
923,1.0,15,0.83,2.0,1.0,1.0,get_random_metapopulation,300
924,1.0,20,0.83,2.0,1.0,1.0,get_random_metapopulation,300
925,1.0,25,0.83,2.0,1.0,1.0,get_random_metapopulation,300
926,1.0,5,0.84,2.0,1.0,1.0,get_random_metapopulation,300
927,1.0,10,0.84,2.0,1.0,1.0,get_random_metapopulation,300
928,1.0,15,0.84,2.0,1.0,1.0,get_random_metapopulation,300
929,1.0,20,0.84,2.0,1.0,1.0,get_random_metapopulation,300
930,1.0,25,0.84,2.0,1.0,1.0,get_random_metapopulation,300
931,1.0,5,0.85,2.0,1.0,1.0,get_random_metapopulation,300
932,1.0,10,0.85,2.0,1.0,1.0,get_random_metapopulation,300
933,1.0,15,0.85,2.0,1.0,1.0,get_random_metapopulation,300
934,1.0,20,0.85,2.0,1.0,1.0,get_random_metapopulation,300
935,1.0,25,0.85,2.0,1.0,1.0,get_random_metapopulation,300
936,1.0,5,0.86,2.0,1.0,1.0,get_random_metapopulation,300
937,1.0,10,0.86,2.0,1.0,1.0,get_random_metapopulation,300
938,1.0,15,0.86,2.0,1.0,1.0,get_random_metapopulation,300
939,1.0,20,0.86,2.0,1.0,1.0,get_random_metapopulation,300
940,1.0,25,0.86,2.0,1.0,1.0,get_random_metapopulation,300
941,1.0,5,0.87,2.0,1.0,1.0,get_random_metapopulation,300
942,1.0,10,0.87,2.0,1.0,1.0,get_random_metapopulation,300
943,1.0,15,0.87,2.0,1.0,1.0,get_random_metapopulation,300
944,1.0,20,0.87,2.0,1.0,1.0,get_random_metapopulation,300
945,1.0,25,0.87,2.0,1.0,1.0,get_random_metapopulation,300
946,1.0,5,0.88,2.0,1.0,1.0,get_random_metapopulation,300
947,1.0,10,0.88,2.0,1.0,1.0,get_random_metapopulation,300
948,1.0,15,0.88,2.0,1.0,1.0,get_random_metapopulation,300
949,1.0,20,0.88,2.0,1.0,1.0,get_random_metapopulation,300
950,1.0,25,0.88,2.0,1.0,1.0,get_random_metapopulation,300
951,1.0,5,0.89,2.0,1.0,1.0,get_random_metapopulation,300
952,1.0,10,0.89,2.0,1.0,1.0,get_random_metapopulation,300
953,1.0,15,0.89,2.0,1.0,1.0,get_random_metapopulation,300
954,1.0,20,0.89,2.0,1.0,1.0,get_random_metapopulation,300
955,1.0,25,0.89,2.0,1.0,1.0,get_random_metapopulation,300
956,1.0,5,0.9,2.0,1.0,1.0,get_random_metapopulation,300
957,1.0,10,0.9,2.0,1.0,1.0,get_random_metapopulation,300
958,1.0,15,0.9,2.0,1.0,1.0,get_random_metapopulation,300
959,1.0,20,0.9,2.0,1.0,1.0,get_random_metapopulation,300
960,1.0,25,0.9,2.0,1.0,1.0,get_random_metapopulation,300
961,1.0,5,0.91,2.0,1.0,1.0,get_random_metapopulation,300
962,1.0,10,0.91,2.0,1.0,1.0,get_random_metapopulation,300
963,1.0,15,0.91,2.0,1.0,1.0,get_random_metapopulation,300
964,1.0,20,0.91,2.0,1.0,1.0,get_random_metapopulation,300
965,1.0,25,0.91,2.0,1.0,1.0,get_random_metapopulation,300
966,1.0,5,0.92,2.0,1.0,1.0,get_random_metapopulation,300
967,1.0,10,0.92,2.0,1.0,1.0,get_random_metapopulation,300
968,1.0,15,0.92,2.0,1.0,1.0,get_random_metapopulation,300
969,1.0,20,0.92,2.0,1.0,1.0,get_random_metapopulation,300
970,1.0,25,0.92,2.0,1.0,1.0,get_random_metapopulation,300
971,1.0,5,0.93,2.0,1.0,1.0,get_random_metapopulation,300
972,1.0,10,0.93,2.0,1.0,1.0,get_random_metapopulation,300
973,1.0,15,0.93,2.0,1.0,1.0,get_random_metapopulation,300
974,1.0,20,0.93,2.0,1.0,1.0,get_random_metapopulation,300
975,1.0,25,0.93,2.0,1.0,1.0,get_random_metapopulation,300
976,1.0,5,0.94,2.0,1.0,1.0,get_random_metapopulation,300
977,1.0,10,0.94,2.0,1.0,1.0,get_random_metapopulation,300
978,1.0,15,0.94,2.0,1.0,1.0,get_random_metapopulation,300
979,1.0,20,0.94,2.0,1.0,1.0,get_random_metapopulation,300
980,1.0,25,0.94,2.0,1.0,1.0,get_random_metapopulation,300
981,1.0,5,0.95,2.0,1.0,1.0,get_random_metapopulation,300
982,1.0,10,0.95,2.0,1.0,1.0,get_random_metapopulation,300
983,1.0,15,0.95,2.0,1.0,1.0,get_random_metapopulation,300
984,1.0,20,0.95,2.0,1.0,1.0,get_random_metapopulation,300
985,1.0,25,0.95,2.0,1.0,1.0,get_random_metapopulation,300
986,1.0,5,0.96,2.0,1.0,1.0,get_random_metapopulation,300
987,1.0,10,0.96,2.0,1.0,1.0,get_random_metapopulation,300
988,1.0,15,0.96,2.0,1.0,1.0,get_random_metapopulation,300
989,1.0,20,0.96,2.0,1.0,1.0,get_random_metapopulation,300
990,1.0,25,0.96,2.0,1.0,1.0,get_random_metapopulation,300
991,1.0,5,0.97,2.0,1.0,1.0,get_random_metapopulation,300
992,1.0,10,0.97,2.0,1.0,1.0,get_random_metapopulation,300
993,1.0,15,0.97,2.0,1.0,1.0,get_random_metapopulation,300
994,1.0,20,0.97,2.0,1.0,1.0,get_random_metapopulation,300
995,1.0,25,0.97,2.0,1.0,1.0,get_random_metapopulation,300
996,1.0,5,0.98,2.0,1.0,1.0,get_random_metapopulation,300
997,1.0,10,0.98,2.0,1.0,1.0,get_random_metapopulation,300
998,1.0,15,0.98,2.0,1.0,1.0,get_random_metapopulation,300
999,1.0,20,0.98,2.0,1.0,1.0,get_random_metapopulation,300
1000,1.0,25,0.98,2.0,1.0,1.0,get_random_metapopulation,300
1001,1.0,5,0.99,2.0,1.0,1.0,get_random_metapopulation,300
1002,1.0,10,0.99,2.0,1.0,1.0,get_random_metapopulation,300
1003,1.0,15,0.99,2.0,1.0,1.0,get_random_metapopulation,300
1004,1.0,20,0.99,2.0,1.0,1.0,get_random_metapopulation,300
1005,1.0,25,0.99,2.0,1.0,1.0,get_random_metapopulation,300
1006,1.0,5,1.0,2.0,1.0,1.0,get_random_metapopulation,300
1007,1.0,10,1.0,2.0,1.0,1.0,get_random_metapopulation,300
1008,1.0,15,1.0,2.0,1.0,1.0,get_random_metapopulation,300
1009,1.0,20,1.0,2.0,1.0,1.0,get_random_metapopulation,300
1010,1.0,25,1.0,2.0,1.0,1.0,get_random_metapopulation,300
1011,1.0,5,0.0,4.0,1.0,1.0,get_random_metapopulation,300
1012,1.0,10,0.0,4.0,1.0,1.0,get_random_metapopulation,300
1013,1.0,15,0.0,4.0,1.0,1.0,get_random_metapopulation,300
1014,1.0,20,0.0,4.0,1.0,1.0,get_random_metapopulation,300
1015,1.0,25,0.0,4.0,1.0,1.0,get_random_metapopulation,300
1016,1.0,5,0.01,4.0,1.0,1.0,get_random_metapopulation,300
1017,1.0,10,0.01,4.0,1.0,1.0,get_random_metapopulation,300
1018,1.0,15,0.01,4.0,1.0,1.0,get_random_metapopulation,300
1019,1.0,20,0.01,4.0,1.0,1.0,get_random_metapopulation,300
1020,1.0,25,0.01,4.0,1.0,1.0,get_random_metapopulation,300
1021,1.0,5,0.02,4.0,1.0,1.0,get_random_metapopulation,300
1022,1.0,10,0.02,4.0,1.0,1.0,get_random_metapopulation,300
1023,1.0,15,0.02,4.0,1.0,1.0,get_random_metapopulation,300
1024,1.0,20,0.02,4.0,1.0,1.0,get_random_metapopulation,300
1025,1.0,25,0.02,4.0,1.0,1.0,get_random_metapopulation,300
1026,1.0,5,0.03,4.0,1.0,1.0,get_random_metapopulation,300
1027,1.0,10,0.03,4.0,1.0,1.0,get_random_metapopulation,300
1028,1.0,15,0.03,4.0,1.0,1.0,get_random_metapopulation,300
1029,1.0,20,0.03,4.0,1.0,1.0,get_random_metapopulation,300
1030,1.0,25,0.03,4.0,1.0,1.0,get_random_metapopulation,300
1031,1.0,5,0.04,4.0,1.0,1.0,get_random_metapopulation,300
1032,1.0,10,0.04,4.0,1.0,1.0,get_random_metapopulation,300
1033,1.0,15,0.04,4.0,1.0,1.0,get_random_metapopulation,300
1034,1.0,20,0.04,4.0,1.0,1.0,get_random_metapopulation,300
1035,1.0,25,0.04,4.0,1.0,1.0,get_random_metapopulation,300
1036,1.0,5,0.05,4.0,1.0,1.0,get_random_metapopulation,300
1037,1.0,10,0.05,4.0,1.0,1.0,get_random_metapopulation,300
1038,1.0,15,0.05,4.0,1.0,1.0,get_random_metapopulation,300
1039,1.0,20,0.05,4.0,1.0,1.0,get_random_metapopulation,300
1040,1.0,25,0.05,4.0,1.0,1.0,get_random_metapopulation,300
1041,1.0,5,0.06,4.0,1.0,1.0,get_random_metapopulation,300
1042,1.0,10,0.06,4.0,1.0,1.0,get_random_metapopulation,300
1043,1.0,15,0.06,4.0,1.0,1.0,get_random_metapopulation,300
1044,1.0,20,0.06,4.0,1.0,1.0,get_random_metapopulation,300
1045,1.0,25,0.06,4.0,1.0,1.0,get_random_metapopulation,300
1046,1.0,5,0.07,4.0,1.0,1.0,get_random_metapopulation,300
1047,1.0,10,0.07,4.0,1.0,1.0,get_random_metapopulation,300
1048,1.0,15,0.07,4.0,1.0,1.0,get_random_metapopulation,300
1049,1.0,20,0.07,4.0,1.0,1.0,get_random_metapopulation,300
1050,1.0,25,0.07,4.0,1.0,1.0,get_random_metapopulation,300
1051,1.0,5,0.08,4.0,1.0,1.0,get_random_metapopulation,300
1052,1.0,10,0.08,4.0,1.0,1.0,get_random_metapopulation,300
1053,1.0,15,0.08,4.0,1.0,1.0,get_random_metapopulation,300
1054,1.0,20,0.08,4.0,1.0,1.0,get_random_metapopulation,300
1055,1.0,25,0.08,4.0,1.0,1.0,get_random_metapopulation,300
1056,1.0,5,0.09,4.0,1.0,1.0,get_random_metapopulation,300
1057,1.0,10,0.09,4.0,1.0,1.0,get_random_metapopulation,300
1058,1.0,15,0.09,4.0,1.0,1.0,get_random_metapopulation,300
1059,1.0,20,0.09,4.0,1.0,1.0,get_random_metapopulation,300
1060,1.0,25,0.09,4.0,1.0,1.0,get_random_metapopulation,300
1061,1.0,5,0.1,4.0,1.0,1.0,get_random_metapopulation,300
1062,1.0,10,0.1,4.0,1.0,1.0,get_random_metapopulation,300
1063,1.0,15,0.1,4.0,1.0,1.0,get_random_metapopulation,300
1064,1.0,20,0.1,4.0,1.0,1.0,get_random_metapopulation,300
1065,1.0,25,0.1,4.0,1.0,1.0,get_random_metapopulation,300
1066,1.0,5,0.11,4.0,1.0,1.0,get_random_metapopulation,300
1067,1.0,10,0.11,4.0,1.0,1.0,get_random_metapopulation,300
1068,1.0,15,0.11,4.0,1.0,1.0,get_random_metapopulation,300
1069,1.0,20,0.11,4.0,1.0,1.0,get_random_metapopulation,300
1070,1.0,25,0.11,4.0,1.0,1.0,get_random_metapopulation,300
1071,1.0,5,0.12,4.0,1.0,1.0,get_random_metapopulation,300
1072,1.0,10,0.12,4.0,1.0,1.0,get_random_metapopulation,300
1073,1.0,15,0.12,4.0,1.0,1.0,get_random_metapopulation,300
1074,1.0,20,0.12,4.0,1.0,1.0,get_random_metapopulation,300
1075,1.0,25,0.12,4.0,1.0,1.0,get_random_metapopulation,300
1076,1.0,5,0.13,4.0,1.0,1.0,get_random_metapopulation,300
1077,1.0,10,0.13,4.0,1.0,1.0,get_random_metapopulation,300
1078,1.0,15,0.13,4.0,1.0,1.0,get_random_metapopulation,300
1079,1.0,20,0.13,4.0,1.0,1.0,get_random_metapopulation,300
1080,1.0,25,0.13,4.0,1.0,1.0,get_random_metapopulation,300
1081,1.0,5,0.14,4.0,1.0,1.0,get_random_metapopulation,300
1082,1.0,10,0.14,4.0,1.0,1.0,get_random_metapopulation,300
1083,1.0,15,0.14,4.0,1.0,1.0,get_random_metapopulation,300
1084,1.0,20,0.14,4.0,1.0,1.0,get_random_metapopulation,300
1085,1.0,25,0.14,4.0,1.0,1.0,get_random_metapopulation,300
1086,1.0,5,0.15,4.0,1.0,1.0,get_random_metapopulation,300
1087,1.0,10,0.15,4.0,1.0,1.0,get_random_metapopulation,300
1088,1.0,15,0.15,4.0,1.0,1.0,get_random_metapopulation,300
1089,1.0,20,0.15,4.0,1.0,1.0,get_random_metapopulation,300
1090,1.0,25,0.15,4.0,1.0,1.0,get_random_metapopulation,300
1091,1.0,5,0.16,4.0,1.0,1.0,get_random_metapopulation,300
1092,1.0,10,0.16,4.0,1.0,1.0,get_random_metapopulation,300
1093,1.0,15,0.16,4.0,1.0,1.0,get_random_metapopulation,300
1094,1.0,20,0.16,4.0,1.0,1.0,get_random_metapopulation,300
1095,1.0,25,0.16,4.0,1.0,1.0,get_random_metapopulation,300
1096,1.0,5,0.17,4.0,1.0,1.0,get_random_metapopulation,300
1097,1.0,10,0.17,4.0,1.0,1.0,get_random_metapopulation,300
1098,1.0,15,0.17,4.0,1.0,1.0,get_random_metapopulation,300
1099,1.0,20,0.17,4.0,1.0,1.0,get_random_metapopulation,300
1100,1.0,25,0.17,4.0,1.0,1.0,get_random_metapopulation,300
1101,1.0,5,0.18,4.0,1.0,1.0,get_random_metapopulation,300
1102,1.0,10,0.18,4.0,1.0,1.0,get_random_metapopulation,300
1103,1.0,15,0.18,4.0,1.0,1.0,get_random_metapopulation,300
1104,1.0,20,0.18,4.0,1.0,1.0,get_random_metapopulation,300
1105,1.0,25,0.18,4.0,1.0,1.0,get_random_metapopulation,300
1106,1.0,5,0.19,4.0,1.0,1.0,get_random_metapopulation,300
1107,1.0,10,0.19,4.0,1.0,1.0,get_random_metapopulation,300
1108,1.0,15,0.19,4.0,1.0,1.0,get_random_metapopulation,300
1109,1.0,20,0.19,4.0,1.0,1.0,get_random_metapopulation,300
1110,1.0,25,0.19,4.0,1.0,1.0,get_random_metapopulation,300
1111,1.0,5,0.2,4.0,1.0,1.0,get_random_metapopulation,300
1112,1.0,10,0.2,4.0,1.0,1.0,get_random_metapopulation,300
1113,1.0,15,0.2,4.0,1.0,1.0,get_random_metapopulation,300
1114,1.0,20,0.2,4.0,1.0,1.0,get_random_metapopulation,300
1115,1.0,25,0.2,4.0,1.0,1.0,get_random_metapopulation,300
1116,1.0,5,0.21,4.0,1.0,1.0,get_random_metapopulation,300
1117,1.0,10,0.21,4.0,1.0,1.0,get_random_metapopulation,300
1118,1.0,15,0.21,4.0,1.0,1.0,get_random_metapopulation,300
1119,1.0,20,0.21,4.0,1.0,1.0,get_random_metapopulation,300
1120,1.0,25,0.21,4.0,1.0,1.0,get_random_metapopulation,300
1121,1.0,5,0.22,4.0,1.0,1.0,get_random_metapopulation,300
1122,1.0,10,0.22,4.0,1.0,1.0,get_random_metapopulation,300
1123,1.0,15,0.22,4.0,1.0,1.0,get_random_metapopulation,300
1124,1.0,20,0.22,4.0,1.0,1.0,get_random_metapopulation,300
1125,1.0,25,0.22,4.0,1.0,1.0,get_random_metapopulation,300
1126,1.0,5,0.23,4.0,1.0,1.0,get_random_metapopulation,300
1127,1.0,10,0.23,4.0,1.0,1.0,get_random_metapopulation,300
1128,1.0,15,0.23,4.0,1.0,1.0,get_random_metapopulation,300
1129,1.0,20,0.23,4.0,1.0,1.0,get_random_metapopulation,300
1130,1.0,25,0.23,4.0,1.0,1.0,get_random_metapopulation,300
1131,1.0,5,0.24,4.0,1.0,1.0,get_random_metapopulation,300
1132,1.0,10,0.24,4.0,1.0,1.0,get_random_metapopulation,300
1133,1.0,15,0.24,4.0,1.0,1.0,get_random_metapopulation,300
1134,1.0,20,0.24,4.0,1.0,1.0,get_random_metapopulation,300
1135,1.0,25,0.24,4.0,1.0,1.0,get_random_metapopulation,300
1136,1.0,5,0.25,4.0,1.0,1.0,get_random_metapopulation,300
1137,1.0,10,0.25,4.0,1.0,1.0,get_random_metapopulation,300
1138,1.0,15,0.25,4.0,1.0,1.0,get_random_metapopulation,300
1139,1.0,20,0.25,4.0,1.0,1.0,get_random_metapopulation,300
1140,1.0,25,0.25,4.0,1.0,1.0,get_random_metapopulation,300
1141,1.0,5,0.26,4.0,1.0,1.0,get_random_metapopulation,300
1142,1.0,10,0.26,4.0,1.0,1.0,get_random_metapopulation,300
1143,1.0,15,0.26,4.0,1.0,1.0,get_random_metapopulation,300
1144,1.0,20,0.26,4.0,1.0,1.0,get_random_metapopulation,300
1145,1.0,25,0.26,4.0,1.0,1.0,get_random_metapopulation,300
1146,1.0,5,0.27,4.0,1.0,1.0,get_random_metapopulation,300
1147,1.0,10,0.27,4.0,1.0,1.0,get_random_metapopulation,300
1148,1.0,15,0.27,4.0,1.0,1.0,get_random_metapopulation,300
1149,1.0,20,0.27,4.0,1.0,1.0,get_random_metapopulation,300
1150,1.0,25,0.27,4.0,1.0,1.0,get_random_metapopulation,300
1151,1.0,5,0.28,4.0,1.0,1.0,get_random_metapopulation,300
1152,1.0,10,0.28,4.0,1.0,1.0,get_random_metapopulation,300
1153,1.0,15,0.28,4.0,1.0,1.0,get_random_metapopulation,300
1154,1.0,20,0.28,4.0,1.0,1.0,get_random_metapopulation,300
1155,1.0,25,0.28,4.0,1.0,1.0,get_random_metapopulation,300
1156,1.0,5,0.29,4.0,1.0,1.0,get_random_metapopulation,300
1157,1.0,10,0.29,4.0,1.0,1.0,get_random_metapopulation,300
1158,1.0,15,0.29,4.0,1.0,1.0,get_random_metapopulation,300
1159,1.0,20,0.29,4.0,1.0,1.0,get_random_metapopulation,300
1160,1.0,25,0.29,4.0,1.0,1.0,get_random_metapopulation,300
1161,1.0,5,0.3,4.0,1.0,1.0,get_random_metapopulation,300
1162,1.0,10,0.3,4.0,1.0,1.0,get_random_metapopulation,300
1163,1.0,15,0.3,4.0,1.0,1.0,get_random_metapopulation,300
1164,1.0,20,0.3,4.0,1.0,1.0,get_random_metapopulation,300
1165,1.0,25,0.3,4.0,1.0,1.0,get_random_metapopulation,300
1166,1.0,5,0.31,4.0,1.0,1.0,get_random_metapopulation,300
1167,1.0,10,0.31,4.0,1.0,1.0,get_random_metapopulation,300
1168,1.0,15,0.31,4.0,1.0,1.0,get_random_metapopulation,300
1169,1.0,20,0.31,4.0,1.0,1.0,get_random_metapopulation,300
1170,1.0,25,0.31,4.0,1.0,1.0,get_random_metapopulation,300
1171,1.0,5,0.32,4.0,1.0,1.0,get_random_metapopulation,300
1172,1.0,10,0.32,4.0,1.0,1.0,get_random_metapopulation,300
1173,1.0,15,0.32,4.0,1.0,1.0,get_random_metapopulation,300
1174,1.0,20,0.32,4.0,1.0,1.0,get_random_metapopulation,300
1175,1.0,25,0.32,4.0,1.0,1.0,get_random_metapopulation,300
1176,1.0,5,0.33,4.0,1.0,1.0,get_random_metapopulation,300
1177,1.0,10,0.33,4.0,1.0,1.0,get_random_metapopulation,300
1178,1.0,15,0.33,4.0,1.0,1.0,get_random_metapopulation,300
1179,1.0,20,0.33,4.0,1.0,1.0,get_random_metapopulation,300
1180,1.0,25,0.33,4.0,1.0,1.0,get_random_metapopulation,300
1181,1.0,5,0.34,4.0,1.0,1.0,get_random_metapopulation,300
1182,1.0,10,0.34,4.0,1.0,1.0,get_random_metapopulation,300
1183,1.0,15,0.34,4.0,1.0,1.0,get_random_metapopulation,300
1184,1.0,20,0.34,4.0,1.0,1.0,get_random_metapopulation,300
1185,1.0,25,0.34,4.0,1.0,1.0,get_random_metapopulation,300
1186,1.0,5,0.35,4.0,1.0,1.0,get_random_metapopulation,300
1187,1.0,10,0.35,4.0,1.0,1.0,get_random_metapopulation,300
1188,1.0,15,0.35,4.0,1.0,1.0,get_random_metapopulation,300
1189,1.0,20,0.35,4.0,1.0,1.0,get_random_metapopulation,300
1190,1.0,25,0.35,4.0,1.0,1.0,get_random_metapopulation,300
1191,1.0,5,0.36,4.0,1.0,1.0,get_random_metapopulation,300
1192,1.0,10,0.36,4.0,1.0,1.0,get_random_metapopulation,300
1193,1.0,15,0.36,4.0,1.0,1.0,get_random_metapopulation,300
1194,1.0,20,0.36,4.0,1.0,1.0,get_random_metapopulation,300
1195,1.0,25,0.36,4.0,1.0,1.0,get_random_metapopulation,300
1196,1.0,5,0.37,4.0,1.0,1.0,get_random_metapopulation,300
1197,1.0,10,0.37,4.0,1.0,1.0,get_random_metapopulation,300
1198,1.0,15,0.37,4.0,1.0,1.0,get_random_metapopulation,300
1199,1.0,20,0.37,4.0,1.0,1.0,get_random_metapopulation,300
1200,1.0,25,0.37,4.0,1.0,1.0,get_random_metapopulation,300
1201,1.0,5,0.38,4.0,1.0,1.0,get_random_metapopulation,300
1202,1.0,10,0.38,4.0,1.0,1.0,get_random_metapopulation,300
1203,1.0,15,0.38,4.0,1.0,1.0,get_random_metapopulation,300
1204,1.0,20,0.38,4.0,1.0,1.0,get_random_metapopulation,300
1205,1.0,25,0.38,4.0,1.0,1.0,get_random_metapopulation,300
1206,1.0,5,0.39,4.0,1.0,1.0,get_random_metapopulation,300
1207,1.0,10,0.39,4.0,1.0,1.0,get_random_metapopulation,300
1208,1.0,15,0.39,4.0,1.0,1.0,get_random_metapopulation,300
1209,1.0,20,0.39,4.0,1.0,1.0,get_random_metapopulation,300
1210,1.0,25,0.39,4.0,1.0,1.0,get_random_metapopulation,300
1211,1.0,5,0.4,4.0,1.0,1.0,get_random_metapopulation,300
1212,1.0,10,0.4,4.0,1.0,1.0,get_random_metapopulation,300
1213,1.0,15,0.4,4.0,1.0,1.0,get_random_metapopulation,300
1214,1.0,20,0.4,4.0,1.0,1.0,get_random_metapopulation,300
1215,1.0,25,0.4,4.0,1.0,1.0,get_random_metapopulation,300
